"id","nk","date","createdAt","code","name","rate","bid","ask","updatedAt"
300,"1430794920~AUDUSD","2015-05-05T03:02:00.000Z","2015-05-05T03:03:02.000Z","AUDUSD","AUD/USD",0.785,0.7848,0.7852,"2015-05-05T03:03:02.000Z"
301,"1430795100~EURUSD","2015-05-05T03:05:00.000Z","2015-05-05T03:05:49.000Z","EURUSD","EUR/USD",1.1139,1.1138,1.114,"2015-05-05T03:05:49.000Z"
302,"1430795100~EURUSD","2015-05-05T03:05:00.000Z","2015-05-05T03:05:49.000Z","EURUSD","EUR/USD",1.1139,1.1138,1.114,"2015-05-05T03:05:49.000Z"
303,"1430795100~GBPUSD","2015-05-05T03:05:00.000Z","2015-05-05T03:05:49.000Z","GBPUSD","GBP/USD",1.512,1.5117,1.5122,"2015-05-05T03:05:49.000Z"
304,"1430795100~USDJPY","2015-05-05T03:05:00.000Z","2015-05-05T03:05:49.000Z","USDJPY","USD/JPY",120.155,120.155,120.157,"2015-05-05T03:05:49.000Z"
305,"1430795160~EURUSD","2015-05-05T03:06:00.000Z","2015-05-05T03:06:54.000Z","EURUSD","EUR/USD",1.114,1.1139,1.114,"2015-05-05T03:06:54.000Z"
306,"1430795160~EURUSD","2015-05-05T03:06:00.000Z","2015-05-05T03:06:54.000Z","EURUSD","EUR/USD",1.114,1.1139,1.114,"2015-05-05T03:06:54.000Z"
307,"1430795160~GBPUSD","2015-05-05T03:06:00.000Z","2015-05-05T03:06:54.000Z","GBPUSD","GBP/USD",1.512,1.512,1.5121,"2015-05-05T03:06:54.000Z"
308,"1430795160~AUDUSD","2015-05-05T03:06:00.000Z","2015-05-05T03:06:54.000Z","AUDUSD","AUD/USD",0.7857,0.7857,0.7857,"2015-05-05T03:06:54.000Z"
309,"1430795160~USDJPY","2015-05-05T03:06:00.000Z","2015-05-05T03:06:54.000Z","USDJPY","USD/JPY",120.15,120.15,120.16,"2015-05-05T03:06:54.000Z"
310,"1430795220~EURUSD","2015-05-05T03:07:00.000Z","2015-05-05T03:08:04.000Z","EURUSD","EUR/USD",1.114,1.1137,1.1142,"2015-05-05T03:08:04.000Z"
311,"1430795220~GBPUSD","2015-05-05T03:07:00.000Z","2015-05-05T03:08:04.000Z","GBPUSD","GBP/USD",1.5119,1.5118,1.5119,"2015-05-05T03:08:04.000Z"
